period,minute,second,play_pattern,team,player,under_pressure,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z,defenders_between
1,22,7,From Free Kick,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Saved,Normal,,,,,,,117.1,47.1,118.0,45.3,0.30000000000000004,2.0
1,22,9,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Right Foot,Open Play,Blocked,Half Volley,True,,,,,,117.9,51.3,118.1,46.4,,0.0
1,22,11,From Free Kick,Barcelona,Samuel Eto'o Fils,,Left Foot,Open Play,Blocked,Half Volley,True,,,,,,110.2,42.8,111.4,42.4,,3.0
1,24,0,Regular Play,Deportivo La Coruna,Francisco Jiménez Tejada,,Head,Open Play,Off T,Normal,,,,True,,,112.1,42.2,120.0,38.2,3.5,1.0
1,24,47,From Goal Kick,Barcelona,Gianluca Zambrotta,,Left Foot,Open Play,Off T,Half Volley,,,,,,,99.5,60.2,120.0,45.8,0.2,1.0
1,26,55,From Corner,Barcelona,Gabriel Alejandro Milito,1.0,Head,Open Play,Saved,Normal,,,,,,,110.2,43.2,118.8,39.9,1.6,1.0
1,34,41,From Free Kick,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Free Kick,Blocked,Normal,,,,,,,87.8,32.3,97.4,33.6,,3.0
1,39,3,Regular Play,Barcelona,Samuel Eto'o Fils,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,102.9,43.8,104.4,43.4,,3.0
1,40,6,Other,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Penalty,Goal,Normal,,,,,,,107.8,39.8,120.0,43.5,0.2,0.0
1,43,59,From Corner,Barcelona,Carles Puyol i Saforcada,1.0,Head,Open Play,Saved,Normal,,,,,,,111.5,41.2,118.4,39.5,1.4,2.0
1,45,34,Regular Play,Deportivo La Coruna,Francisco Jiménez Tejada,1.0,Head,Open Play,Off T,Normal,,,,,,,109.8,47.9,120.0,53.1,0.2,1.0
2,46,36,Regular Play,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Saved,Normal,True,,,,,,110.8,52.5,112.4,50.6,0.2,1.0
2,52,9,From Corner,Barcelona,Gabriel Alejandro Milito,,Head,Open Play,Wayward,Normal,,,,,,,111.3,39.9,111.6,22.7,,3.0
2,53,30,From Corner,Barcelona,Rafael Márquez Álvarez,1.0,Head,Open Play,Saved,Normal,,,,,,,111.8,41.7,119.3,38.5,0.8,3.0
2,56,5,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,100.8,55.2,111.7,44.7,,2.0
2,56,32,Regular Play,Deportivo La Coruna,Manuel Pablo García Díaz,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,106.0,54.2,106.9,53.4,,2.0
2,56,49,Regular Play,Barcelona,Andrés Iniesta Luján,,Right Foot,Open Play,Off T,Normal,True,,,,,,100.9,40.8,120.0,30.2,0.2,2.0
2,60,19,Regular Play,Deportivo La Coruna,José Andrés Guardado Hernández,,Left Foot,Open Play,Saved,Normal,,,,,,,99.1,24.9,117.6,36.6,0.2,1.0
2,64,5,From Free Kick,Deportivo La Coruna,Sebastián Taborda Ramos,1.0,Head,Open Play,Saved Off Target,Normal,,,,,,,101.2,30.5,118.9,32.5,0.5,1.0
2,65,32,Regular Play,Deportivo La Coruna,Manuel Pablo García Díaz,,Right Foot,Open Play,Saved,Normal,,,,True,,,112.6,52.3,118.8,42.5,1.7000000000000002,1.0
2,70,54,From Free Kick,Barcelona,Xavier Hernández Creus,,Left Foot,Open Play,Goal,Normal,True,,,,,,115.9,39.5,120.0,38.3,0.30000000000000004,0.0
2,76,13,From Counter,Barcelona,Ronaldo de Assis Moreira,1.0,Right Foot,Open Play,Blocked,Normal,True,,,,,,104.3,43.9,109.4,42.7,,2.0
2,82,29,From Free Kick,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Free Kick,Saved,Normal,,,,,,,94.3,26.9,119.0,41.9,0.5,2.0
1,8,45,Regular Play,Barcelona,Samuel Eto'o Fils,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,98.1,44.5,102.0,44.7,,1.0
1,8,51,Regular Play,Barcelona,Daniel Alves da Silva,,Other,Open Play,Blocked,Normal,,,,,,,98.0,62.8,108.0,48.8,,1.0
1,9,38,Regular Play,Sevilla,Luís Fabiano Clemente,,Right Foot,Open Play,Off T,Volley,True,,,,,,111.5,33.9,120.0,37.3,3.4,1.0
1,12,0,Regular Play,Barcelona,Xavier Hernández Creus,,Right Foot,Open Play,Blocked,Normal,,,,,,,99.1,28.9,104.4,32.2,,2.0
1,12,40,Regular Play,Barcelona,Thierry Henry,,Right Foot,Open Play,Off T,Normal,,,,,,,100.7,26.6,119.9,43.3,4.2,1.0
1,13,34,From Goal Kick,Sevilla,Luís Fabiano Clemente,1.0,Right Foot,Open Play,Saved,Normal,,,,,,True,94.6,36.8,119.1,38.6,0.9,2.0
1,16,4,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,,,,,,,99.2,57.6,120.0,44.6,0.2,1.0
1,19,15,From Free Kick,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Goal,Normal,True,,,,,,106.7,39.6,120.0,42.3,2.0,1.0
1,21,46,From Throw In,Sevilla,Enzo Maresca,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,103.2,30.7,120.0,32.7,0.7000000000000001,2.0
1,23,38,From Counter,Sevilla,Luís Fabiano Clemente,,Right Foot,Open Play,Off T,Normal,True,,,,,,104.2,56.0,120.0,33.8,0.1,1.0
1,27,45,From Throw In,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Saved,Normal,,,,,,,91.1,29.5,118.7,43.1,0.4,2.0
1,30,15,Regular Play,Barcelona,Thierry Henry,,Left Foot,Open Play,Saved,Normal,,,,,,,100.3,23.6,118.3,40.0,2.0,2.0
1,34,34,From Free Kick,Barcelona,Xavier Hernández Creus,,Right Foot,Free Kick,Blocked,Normal,,,,,,,98.2,48.8,107.4,46.0,,5.0
1,35,52,Regular Play,Sevilla,Enzo Maresca,,Left Foot,Open Play,Off T,Normal,,,,,,,100.4,25.1,120.0,48.2,4.0,2.0
1,41,15,Regular Play,Sevilla,Frédéric Oumar Kanouté,,Left Foot,Open Play,Off T,Volley,True,,,,,,108.1,36.4,120.0,34.1,0.30000000000000004,3.0
1,42,19,From Free Kick,Sevilla,Frédéric Oumar Kanouté,,Right Foot,Open Play,Post,Normal,,,,True,,,113.2,39.7,120.0,43.1,2.8,1.0
1,42,21,From Free Kick,Sevilla,Luís Fabiano Clemente,1.0,Head,Open Play,Saved,Normal,,,,,,,113.9,46.0,118.7,43.1,2.0,2.0
2,55,10,From Goal Kick,Barcelona,Thierry Henry,,Right Foot,Open Play,Saved,Normal,,,,,,,104.6,23.8,119.3,36.2,0.2,1.0
2,57,52,From Free Kick,Barcelona,Daniel Alves da Silva,,Right Foot,Free Kick,Saved,Normal,,,,,,,99.4,24.2,119.7,36.5,2.4,4.0
2,58,21,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,105.1,23.7,107.7,26.6,,4.0
2,58,40,From Corner,Barcelona,Seydou Kéita,,Left Foot,Open Play,Off T,Normal,,,,,,,86.7,42.3,120.0,33.6,5.7,2.0
2,62,47,From Free Kick,Sevilla,Luís Fabiano Clemente,1.0,Head,Open Play,Off T,Normal,,,,,,,106.2,36.6,120.0,43.2,3.8,1.0
2,63,42,Regular Play,Sevilla,Luís Fabiano Clemente,,Head,Open Play,Wayward,Normal,,,,True,,,109.5,41.0,110.4,38.1,,1.0
2,64,56,Regular Play,Barcelona,Thierry Henry,,Right Foot,Open Play,Saved,Normal,True,,,,,,104.7,22.4,118.2,38.7,0.4,1.0
2,67,37,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Right Foot,Open Play,Saved,Normal,,,,,,,101.2,35.5,118.1,39.2,1.6,2.0
2,72,2,Regular Play,Barcelona,Daniel Alves da Silva,,Right Foot,Open Play,Off T,Normal,True,,,,,,107.6,57.4,120.0,30.5,0.8,1.0
2,77,59,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Goal,Half Volley,,,,,,,98.6,35.3,120.0,43.2,0.9,1.0
2,79,57,Regular Play,Barcelona,Samuel Eto'o Fils,,Left Foot,Open Play,Wayward,Normal,True,,,,,,107.2,41.5,120.0,48.3,,1.0
2,83,8,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,,,,,,,95.1,40.9,120.0,38.8,3.8,2.0
2,89,23,Regular Play,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Off T,Normal,,,,,,,70.8,46.9,120.0,47.9,5.3,2.0
2,91,58,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Goal,Normal,,,,,,,104.5,17.9,120.0,37.8,0.5,0.0
1,1,53,Regular Play,Real Betis,Diego Tardelli Martins,,Left Foot,Open Play,Saved,Half Volley,True,,,,,,106.6,32.2,119.6,39.2,0.4,2.0
1,8,55,From Throw In,Barcelona,Andrés Iniesta Luján,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,90.1,43.5,120.0,44.8,5.6,2.0
1,16,35,Regular Play,Barcelona,Henrik Larsson,,Right Foot,Open Play,Goal,Normal,True,,,,True,,115.0,37.7,120.0,39.8,0.2,0.0
1,19,2,From Throw In,Barcelona,Juliano Haus Belletti,,Right Foot,Open Play,Saved,Half Volley,,,,,,,88.9,50.7,116.5,39.6,1.6,1.0
1,19,41,Regular Play,Barcelona,Samuel Eto'o Fils,,Left Foot,Open Play,Saved,Half Volley,,,,,,,93.7,22.8,115.4,39.7,0.2,2.0
1,22,52,From Free Kick,Barcelona,Henrik Larsson,,Head,Open Play,Off T,Diving Header,,,,,,,113.2,44.1,120.0,45.3,0.7000000000000001,1.0
1,24,38,From Free Kick,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Saved,Half Volley,True,,,,,,112.7,47.7,115.0,46.4,0.5,1.0
1,27,31,From Counter,Real Betis,Arturo García Muñoz,,Right Foot,Open Play,Saved,Normal,,,,,,,110.1,46.7,114.5,42.7,0.5,1.0
1,29,38,From Kick Off,Real Betis,Daniel Martín Alexandre,1.0,Right Foot,Open Play,Saved,Half Volley,,,,,,,105.2,41.7,112.7,40.5,0.9,1.0
1,31,33,From Corner,Real Betis,Luis Fernández Gutiérrez,,Left Foot,Open Play,Off T,Half Volley,True,,,,,,88.0,25.2,120.0,35.4,6.7,2.0
1,32,17,From Goal Kick,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Blocked,Normal,,,,,,,109.4,28.9,111.7,32.2,,1.0
1,33,0,From Free Kick,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Free Kick,Blocked,Normal,,,,,,,87.2,37.2,98.0,37.3,,3.0
1,35,54,From Throw In,Real Betis,Arturo García Muñoz,,Right Foot,Open Play,Off T,Normal,True,,,,,,89.6,42.7,120.0,47.9,5.4,2.0
1,43,24,Regular Play,Barcelona,Henrik Larsson,,Head,Open Play,Blocked,Normal,,,,,,,113.6,40.2,117.2,40.0,,1.0
1,44,3,From Corner,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Off T,Volley,,,,True,,,114.0,36.1,120.0,40.8,4.1,1.0
2,58,8,From Free Kick,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Open Play,Goal,Normal,True,,,,,,92.9,22.6,120.0,42.4,0.2,3.0
2,61,3,From Free Kick,Real Betis,Joaquín Sánchez Rodríguez,,Right Foot,Free Kick,Goal,Normal,,,,,,,91.4,59.1,120.0,43.2,0.4,3.0
2,62,54,From Free Kick,Real Betis,Alberto Rivera Pizarro,,Right Foot,Open Play,Blocked,Normal,True,,,,,,96.9,47.6,106.8,44.1,,4.0
2,63,17,From Throw In,Real Betis,Luís Eduardo Schmidt,,Right Foot,Open Play,Saved,Normal,,,,True,,,109.5,36.1,113.4,37.7,0.2,1.0
2,65,12,From Throw In,Real Betis,Fernando Varela Ramos,,Right Foot,Open Play,Saved,Normal,,,,,,,92.9,55.3,118.7,43.4,1.8,1.0
2,69,52,From Free Kick,Real Betis,Luís Eduardo Schmidt,1.0,Head,Open Play,Saved,Normal,,,,,,,105.1,38.5,119.4,36.7,1.1,2.0
2,71,29,From Free Kick,Barcelona,Thiago Motta,,Left Foot,Open Play,Blocked,Normal,,,,,,,97.9,30.2,100.1,30.7,,2.0
2,81,48,From Free Kick,Real Betis,Fernando Varela Ramos,,Right Foot,Open Play,Saved,Normal,True,,,,,,87.1,41.2,119.1,40.2,0.30000000000000004,2.0
2,82,28,From Corner,Barcelona,Anderson Luís de Souza,,Right Foot,Open Play,Off T,Normal,,,,,,,95.1,23.4,120.0,45.5,0.9,2.0
2,83,35,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Saved,Normal,,,,,,,108.7,30.9,114.6,35.9,0.1,1.0
2,83,37,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Goal,Normal,True,,,,,,117.2,32.7,120.0,36.3,1.2,0.0
2,85,58,From Free Kick,Barcelona,Anderson Luís de Souza,,Right Foot,Open Play,Blocked,Normal,,,,,,,97.7,52.2,101.5,50.8,,2.0
2,88,47,From Free Kick,Barcelona,Samuel Eto'o Fils,,Right Foot,Free Kick,Off T,Normal,,,,,,,89.4,54.2,119.9,46.9,5.4,4.0
1,5,12,From Free Kick,Racing Santander,Oriol Lozano Farrán,1.0,Head,Open Play,Off T,Normal,,,,,,,112.2,37.2,120.0,43.3,4.9,1.0
1,14,55,From Goal Kick,Barcelona,Thierry Henry,,Right Foot,Open Play,Off T,Volley,True,,,,,,105.2,23.0,119.9,42.1,6.3,1.0
1,18,42,Regular Play,Barcelona,Giovani dos Santos Ramírez,,Left Foot,Open Play,Blocked,Normal,,,,,,,114.1,52.2,115.1,50.3,,2.0
1,19,33,From Throw In,Racing Santander,Mohamed Gasana Tchité,,Right Foot,Open Play,Off T,Normal,True,,,,,,98.7,28.3,120.0,38.9,6.0,1.0
1,21,34,From Free Kick,Barcelona,Thierry Henry,,Head,Open Play,Off T,Normal,,,,True,,,118.1,34.6,119.9,37.9,3.6,1.0
1,24,0,From Free Kick,Barcelona,Bojan Krkíc Pérez,,Head,Open Play,Off T,Normal,,,,,,,111.9,42.2,119.9,44.4,2.0,1.0
1,30,9,From Corner,Barcelona,Thierry Henry,,Head,Open Play,Goal,Normal,,,,,True,,117.9,37.8,120.0,37.8,1.9,1.0
1,31,36,From Kick Off,Racing Santander,Óscar Serrano Rodriguez,,Left Foot,Open Play,Blocked,Normal,,,,,,,111.7,23.6,112.9,26.4,,2.0
1,36,10,Regular Play,Barcelona,Giovani dos Santos Ramírez,,Left Foot,Open Play,Blocked,Normal,,,,,,,97.2,54.8,100.7,52.6,,3.0
2,48,37,Regular Play,Racing Santander,Mohamed Gasana Tchité,,Right Foot,Open Play,Blocked,Normal,,,,,,,99.8,49.4,101.5,48.7,,2.0
2,49,23,From Corner,Racing Santander,Óscar Serrano Rodriguez,,Left Foot,Open Play,Blocked,Normal,,,,,,,100.4,30.4,102.2,30.9,,2.0
2,49,43,From Throw In,Racing Santander,Jorge López Montaña,,Right Foot,Open Play,Off T,Normal,,,,,,,102.3,56.8,120.0,44.3,4.0,1.0
2,50,40,From Throw In,Barcelona,Anderson Luís de Souza,,Right Foot,Open Play,Off T,Normal,,,,,,,88.2,37.1,120.0,35.1,0.4,2.0
2,53,52,Regular Play,Barcelona,Eiður Smári Guðjohnsen,,Left Foot,Open Play,Blocked,Normal,,,,,,,105.8,34.2,107.6,34.6,,2.0
2,56,17,From Goal Kick,Racing Santander,Óscar Serrano Rodriguez,,Left Foot,Open Play,Saved,Normal,,,,,,,98.3,41.2,114.2,40.2,1.8,1.0
2,56,47,Regular Play,Barcelona,Andrés Iniesta Luján,,Left Foot,Open Play,Saved,Normal,,,,,,,96.2,38.2,118.2,40.1,0.8,1.0
2,60,25,From Corner,Barcelona,Rafael Márquez Álvarez,1.0,Head,Open Play,Wayward,Normal,,,,,,,114.7,51.7,117.5,43.7,,2.0
2,63,47,Regular Play,Barcelona,Giovani dos Santos Ramírez,,Left Foot,Open Play,Off T,Normal,,,,,,,98.8,53.0,120.0,29.5,4.3,2.0
2,68,6,From Free Kick,Barcelona,Anderson Luís de Souza,,Right Foot,Free Kick,Blocked,Normal,,,,,,,89.5,40.7,103.7,41.7,,5.0
2,73,2,Regular Play,Racing Santander,Oriol Lozano Farrán,,Right Foot,Open Play,Off T,Normal,,,,,,,85.5,51.4,120.0,45.7,5.6,2.0
2,92,31,From Free Kick,Racing Santander,César González Navas,1.0,Head,Open Play,Off T,Normal,,,,,,,107.1,39.3,120.0,34.9,0.5,1.0
1,5,1,From Corner,Barcelona,Andrés Iniesta Luján,,Left Foot,Open Play,Off T,Normal,,,,,,,87.6,39.4,120.0,50.0,0.5,2.0
1,7,44,From Free Kick,Deportivo La Coruna,Iván Sánchez Rico Soto,,Left Foot,Free Kick,Off T,Normal,,,,,,,110.5,68.4,120.0,37.8,6.5,1.0
1,15,20,From Free Kick,Deportivo La Coruna,Sergio González Soriano,,Right Foot,Free Kick,Off T,Normal,,,,,,,75.3,55.7,120.0,37.4,7.2,3.0
1,16,11,Regular Play,Deportivo La Coruna,Sergio González Soriano,,Right Foot,Open Play,Blocked,Normal,,,,,,,87.9,42.5,97.0,36.4,,1.0
1,16,17,Regular Play,Deportivo La Coruna,Ángel Javier Arizmendi de Lucas,1.0,Head,Open Play,Off T,Normal,,,,,,,115.0,49.9,120.0,48.0,1.6,2.0
1,18,10,Regular Play,Deportivo La Coruna,Ángel Javier Arizmendi de Lucas,1.0,Left Foot,Open Play,Saved,Normal,,,,True,,,111.4,28.6,119.0,37.1,0.30000000000000004,1.0
1,26,49,From Free Kick,Deportivo La Coruna,Iván Sánchez Rico Soto,,Left Foot,Open Play,Off T,Normal,,,,,,,92.2,24.1,120.0,38.2,6.9,1.0
1,28,3,Regular Play,Deportivo La Coruna,Joan Verdú Fernández,,Left Foot,Open Play,Saved,Normal,,,,True,,,105.0,26.5,118.4,36.9,1.8,1.0
1,30,58,From Free Kick,Deportivo La Coruna,Joan Verdú Fernández,,Right Foot,Free Kick,Blocked,Normal,,,,,,,97.7,36.2,107.5,37.3,,5.0
1,31,1,From Free Kick,Deportivo La Coruna,Joan Capdevila Méndez,,Left Foot,Open Play,Blocked,Normal,,,,,,,93.6,29.9,98.6,31.4,,2.0
1,37,13,Regular Play,Barcelona,Javier Pedro Saviola Fernández,,Right Foot,Open Play,Blocked,Normal,,,,,,,98.6,36.1,101.2,36.8,,2.0
1,39,31,Other,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,120.0,43.5,0.2,0.0
1,41,28,From Corner,Deportivo La Coruna,Alberto Lopo García,1.0,Head,Open Play,Off T,Normal,,,,,,,113.1,45.0,120.0,44.6,2.3,2.0
1,42,12,From Goal Kick,Barcelona,Anderson Luís de Souza,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,101.6,52.1,120.0,34.3,0.4,1.0
2,45,20,From Kick Off,Deportivo La Coruna,Cristian Hidalgo González,,Right Foot,Open Play,Off T,Normal,,,,,,,85.1,26.2,120.0,46.1,0.30000000000000004,2.0
2,46,13,From Goal Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,99.0,56.8,101.4,55.0,,2.0
2,47,20,Regular Play,Deportivo La Coruna,Iván Sánchez Rico Soto,1.0,Left Foot,Open Play,Saved Off Target,Normal,,,,,,,94.1,53.0,117.9,36.8,0.30000000000000004,1.0
2,52,17,From Free Kick,Deportivo La Coruna,Joan Verdú Fernández,,Left Foot,Open Play,Off T,Normal,,,,,,,99.9,53.4,120.0,29.3,4.8,1.0
2,55,7,From Throw In,Barcelona,Andrés Iniesta Luján,,Left Foot,Open Play,Off T,Volley,True,,,,,,95.1,36.7,120.0,47.3,6.0,2.0
2,56,35,From Free Kick,Deportivo La Coruna,Iván Sánchez Rico Soto,1.0,Head,Open Play,Off T,Normal,,,,,,,111.6,34.2,120.0,34.3,1.2,3.0
2,60,7,From Free Kick,Deportivo La Coruna,Sergio González Soriano,1.0,Right Foot,Open Play,Off T,Normal,True,,,,,,92.5,28.8,120.0,40.8,4.1,3.0
2,61,8,From Goal Kick,Barcelona,Javier Pedro Saviola Fernández,,Left Foot,Open Play,Blocked,Normal,,,,,,,115.9,23.9,119.5,36.3,,1.0
2,62,54,From Free Kick,Deportivo La Coruna,Iván Sánchez Rico Soto,,Left Foot,Open Play,Post,Normal,True,,,,,,116.3,36.0,119.9,36.0,0.4,3.0
2,67,29,Regular Play,Deportivo La Coruna,Iván Sánchez Rico Soto,1.0,Head,Open Play,Off T,Normal,,,,,,,108.4,41.2,120.0,44.8,2.3,1.0
2,72,18,Other,Deportivo La Coruna,Fabián Larry Estoyanoff Poggio,,Right Foot,Penalty,Saved,Normal,,,,,,,107.9,40.0,119.3,43.1,0.4,0.0
2,72,20,Other,Deportivo La Coruna,Juan Antonio Rodríguez Villamuela,,Right Foot,Open Play,Goal,Normal,True,,,,,,110.6,47.2,120.0,36.7,0.30000000000000004,1.0
2,76,36,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,,,,,,,106.2,26.3,120.0,52.4,0.2,1.0
2,79,59,From Throw In,Barcelona,Ludovic Giuly,,Right Foot,Open Play,Blocked,Normal,,,,,,,103.2,53.5,106.3,51.8,,1.0
2,81,30,Regular Play,Deportivo La Coruna,Cristian Hidalgo González,,Head,Open Play,Off T,Normal,,,,,,,116.7,31.3,120.0,34.1,0.5,1.0
2,85,16,From Free Kick,Deportivo La Coruna,Ángel Javier Arizmendi de Lucas,1.0,Right Foot,Open Play,Blocked,Normal,,,,,,,85.5,39.2,88.7,38.9,,1.0
2,90,28,Regular Play,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Open Play,Blocked,Normal,,,,,,,103.5,53.4,105.8,51.4,,3.0
2,92,42,From Corner,Barcelona,Gianluca Zambrotta,,Right Foot,Open Play,Off T,Volley,,,,,,,95.5,37.4,120.0,32.6,1.9,3.0
1,1,5,From Free Kick,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Blocked,Normal,,,,,,,98.6,21.3,102.0,24.1,,2.0
1,1,34,From Throw In,Barcelona,José Edmílson Gomes de Moraes,,Right Foot,Open Play,Wayward,Overhead Kick,True,,,,,,108.8,39.1,117.3,59.2,,1.0
1,1,43,From Throw In,Barcelona,Xavier Hernández Creus,1.0,Left Foot,Open Play,Off T,Normal,,,,,,,98.0,50.5,120.0,45.2,1.2,2.0
1,6,44,From Free Kick,Deportivo La Coruna,Jorge Manuel Almeida Gomes de Andrade,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,113.3,27.5,117.2,32.8,,1.0
1,9,22,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,97.5,51.3,100.2,49.9,,3.0
1,13,58,Regular Play,Deportivo La Coruna,Iván Sánchez Rico Soto,,Left Foot,Open Play,Off T,Normal,,,,,,,101.9,68.1,120.0,44.8,0.2,2.0
1,18,38,From Throw In,Deportivo La Coruna,Iván Sánchez Rico Soto,,Left Foot,Open Play,Off T,Half Volley,,,,,,,94.5,61.3,120.0,46.1,0.8,1.0
1,20,21,From Free Kick,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Free Kick,Saved,Normal,,,,,,,95.8,19.3,118.7,37.5,1.2,4.0
1,28,24,From Free Kick,Barcelona,Giovanni van Bronckhorst,,Left Foot,Open Play,Off T,Normal,,,,,,,99.3,18.6,120.0,59.8,0.4,2.0
1,34,54,From Corner,Barcelona,Andrés Iniesta Luján,,Left Foot,Open Play,Blocked,Volley,True,,,,,,100.9,29.3,109.0,35.4,,4.0
1,39,40,From Free Kick,Deportivo La Coruna,Julián de Guzmán,,Right Foot,Open Play,Off T,Normal,,,,,,,87.3,52.2,120.0,51.8,4.9,2.0
1,44,21,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Goal,Normal,,,,True,,,111.3,36.4,120.0,36.7,2.0,1.0
1,46,58,From Free Kick,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Free Kick,Blocked,Normal,,,,,,,113.0,16.9,115.0,24.0,,2.0
1,46,59,From Free Kick,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Blocked,Volley,True,,,,,,116.4,48.3,117.3,46.3,,2.0
2,50,23,Regular Play,Barcelona,Samuel Eto'o Fils,1.0,Right Foot,Open Play,Goal,Normal,,,,,,,106.8,40.2,120.0,38.9,0.2,1.0
2,52,3,From Free Kick,Deportivo La Coruna,Fabián Larry Estoyanoff Poggio,,Right Foot,Open Play,Blocked,Normal,,,,,,,89.3,53.2,104.0,46.0,,3.0
2,52,5,From Free Kick,Deportivo La Coruna,Fabricio Coloccini,1.0,Right Foot,Open Play,Off T,Normal,True,,,,,,108.0,57.2,120.0,38.4,3.5,1.0
2,54,35,From Goal Kick,Barcelona,Ronaldo de Assis Moreira,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,114.7,52.4,120.0,33.5,0.2,1.0
2,56,15,From Free Kick,Deportivo La Coruna,Joan Capdevila Méndez,,Left Foot,Open Play,Off T,Normal,,,,,,,92.3,40.4,120.0,35.5,4.5,2.0
2,58,55,From Corner,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Saved,Normal,True,,,,,,95.9,44.4,115.4,39.0,1.3,1.0
2,66,41,From Free Kick,Deportivo La Coruna,Adrián López Álvarez,,Right Foot,Open Play,Saved,Normal,,,,,,,112.5,30.2,116.3,34.5,0.30000000000000004,1.0
2,68,10,From Free Kick,Deportivo La Coruna,Adrián López Álvarez,,Right Foot,Open Play,Goal,Normal,,,,True,,,110.9,47.2,120.0,43.2,0.2,1.0
2,69,4,Regular Play,Deportivo La Coruna,Joan Verdú Fernández,,Right Foot,Open Play,Off T,Normal,,,,,,,90.1,42.9,120.0,33.8,0.2,1.0
2,70,51,From Free Kick,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Free Kick,Blocked,Normal,,,,,,,88.7,30.8,100.6,34.7,,4.0
2,71,18,From Corner,Barcelona,Ronaldo de Assis Moreira,1.0,Right Foot,Open Play,Saved,Normal,,,,,,,107.4,29.7,115.6,38.6,1.6,1.0
2,75,59,From Throw In,Deportivo La Coruna,Julián de Guzmán,,Right Foot,Open Play,Blocked,Volley,True,,,,,,90.6,55.3,103.8,48.8,,2.0
2,77,28,From Free Kick,Barcelona,Ronaldo de Assis Moreira,,Right Foot,Open Play,Off T,Normal,,,,,,,94.4,40.0,120.0,42.8,4.6,2.0
2,78,27,From Goal Kick,Deportivo La Coruna,Fabricio Coloccini,,Right Foot,Open Play,Off T,Normal,,,,,,,96.0,77.2,120.0,45.2,4.4,1.0
2,79,22,From Goal Kick,Barcelona,Samuel Eto'o Fils,,Right Foot,Open Play,Saved,Normal,True,,,,,,111.5,34.1,113.4,35.9,0.5,1.0
2,86,12,From Free Kick,Barcelona,Ronaldo de Assis Moreira,1.0,Right Foot,Open Play,Blocked,Normal,,,,,,,99.7,36.9,103.3,37.5,,2.0
2,87,18,Regular Play,Deportivo La Coruna,Juan Antonio Rodríguez Villamuela,1.0,Left Foot,Open Play,Off T,Normal,True,,,,,,98.9,30.6,120.0,34.5,4.6,1.0
