player,team,distance,angle,under_pressure,follows_dribble,one_on_one,first_time,defenders_between,Corner,Free Kick,Open Play,Penalty,Backheel,Diving Header,Half Volley,Lob,Normal,Overhead Kick,Volley,Head,Other,preferred_foot,not_preferred_foot,goal
Neymar da Silva Santos Junior,Barcelona,25.500000000000004,0.2819332728842542,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,27.78938646318051,0.23115812242268174,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,7.099999999999994,0.9519300303044739,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,11.67647206993619,0.5501072731967593,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Luis Alberto Suárez Díaz,Barcelona,19.743353311937668,0.35735459546562093,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,17.772169254201923,0.28041504677636453,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,33.74403651017465,0.20211399203644625,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Andrés Iniesta Luján,Barcelona,26.500188678573593,0.2546879202731589,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,17.564737401965342,0.4074256304754912,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,17.026156348395254,0.4118447573778741,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,15.36391877093862,0.3585840174462097,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,8.645229898620393,0.7300164843882767,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,24.901807163336567,0.29184488925584373,0,0,0,0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Ivan Rakitić,Barcelona,26.34729587642724,0.24547615874327366,0,0,0,1,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,25.81414341015406,0.19803326994335682,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,19.004210059878837,0.3804425193288919,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,13.147243057006289,0.5105338475004418,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,27.631865662672862,0.24480412759892428,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,16.62077013859466,0.3225100220389663,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,22.28115795913669,0.27893584020448914,0,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,20.549695861496343,0.3406410143059791,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,12.120231020900555,0.5781116590540925,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,25.515485494107295,0.277359698198084,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,6.280127387243031,0.9523303812658135,0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,8.575546629807336,0.5010617471090234,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,11.799999999999997,0.6015205881456605,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,11.700427342623007,0.6063157609472436,0,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,16.44384383287558,0.43698691600206885,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Adriano Correia Claro,Barcelona,27.214885632682712,0.22079579177075498,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Andrés Iniesta Luján,Barcelona,29.280027322391632,0.2002458952259233,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,21.203773249117717,0.3417968208851064,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,24.403483357914297,0.2189976270256635,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,19.00657780874821,0.3435497806898271,1,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,13.164345787011213,0.5401866080141396,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Pedro Eliezer Rodríguez Ledesma,Barcelona,10.295630140987,0.37638721096968647,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,13.38805437694365,0.5209251001268187,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,24.15305363716977,0.30015732529366235,1,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Alexis Alejandro Sánchez Sánchez,Barcelona,10.793516572461451,0.6405878868764368,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Adriano Correia Claro,Barcelona,30.98031633150314,0.18877237387697993,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,19.33287355775131,0.3433448959445802,1,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,24.5446531855718,0.2875627175224701,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,11.58360910942699,0.5580379924312754,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Alexis Alejandro Sánchez Sánchez,Barcelona,10.44030650891055,0.6534453407531251,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Pedro Eliezer Rodríguez Ledesma,Barcelona,18.47620090819538,0.3350467363683427,1,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Francesc Fàbregas i Soler,Barcelona,16.07762420259909,0.34413180098546553,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,7.657675887630656,0.753614260767298,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,15.073486657041224,0.4357509484847356,0,0,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,12.0,0.5920752289498059,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,28.517012466245482,0.24999917962660845,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,19.20026041490062,0.23461573425066204,0,0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Gerard Piqué Bernabéu,Barcelona,5.122499389946281,1.1574001959244284,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Neymar da Silva Santos Junior,Barcelona,15.446682491719697,0.3605615901505056,1,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,25.401771591761083,0.2861803063180197,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,30.632335856085152,0.23085505929606712,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,12.139604606411204,0.5765045002237793,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,17.961069010501575,0.2942277432809145,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,22.63448696127217,0.22500093940537913,0,0,0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,14.353396810511438,0.399170445116126,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,30.217379105408863,0.17869470460090894,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,10.206860437960346,0.5556134951004393,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,65.07918253942654,0.09970935471185421,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,25.675669416784444,0.12403398985805288,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,15.917600321656522,0.3400896442851185,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,32.459975354272835,0.20939453544903783,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,21.42825237857721,0.32618674098622497,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,29.60152023123137,0.23722632976928745,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,14.169333082400168,0.503482513538796,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Luis Alberto Suárez Díaz,Barcelona,13.300375934536586,0.38687097742850185,1,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Gerard Piqué Bernabéu,Barcelona,15.505160431288674,0.46348126210703616,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,11.125196627475843,0.5429960269460875,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Adriano Correia Claro,Barcelona,29.217973920174543,0.1834627929532053,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Gerard Piqué Bernabéu,Barcelona,10.04987562112089,0.6960594565863746,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Neymar da Silva Santos Junior,Barcelona,10.02397126891333,0.6368739985901228,0,0,0,0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,27.452686571627194,0.20380022960914168,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,29.25269218379738,0.2255196423654085,0,0,0,0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,12.56065284927499,0.45297899405048114,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,13.881282361511126,0.5130793756199319,0,0,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,9.902019995940229,0.7079932109991917,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,11.463420083029318,0.41483100380264565,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,14.131525041551596,0.4437872948179043,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,29.004310024546356,0.2401985253976193,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,17.65814259767997,0.2749465809583455,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Andrés Iniesta Luján,Barcelona,12.185236969382256,0.25446552092565833,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,23.84617369726221,0.28228919227316773,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,12.68227108999015,0.36945603376931013,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,27.254724361108483,0.23539738642497368,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,16.41950060141904,0.43818354854855573,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,7.382411530116703,0.8732440536319552,1,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Jordi Alba Ramos,Barcelona,15.63105882530035,0.3439431370513806,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,12.233151678941935,0.4328031186906631,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,7.961155694998058,0.7759021831190711,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
Neymar da Silva Santos Junior,Barcelona,17.69180601295413,0.2851943209874138,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,11.011357772772623,0.3982989250681095,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Neymar da Silva Santos Junior,Barcelona,10.679419459877016,0.6567280437974984,0,0,0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,9.940824915468541,0.7035231907608567,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,8.828363381737296,0.16850236747366154,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Neymar da Silva Santos Junior,Barcelona,22.225210910135363,0.22462555496612724,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,27.503636123247418,0.2572020873363633,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,13.06330739131557,0.3233857362262095,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,17.810109488714545,0.3382587711513102,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,9.608329719571445,0.7274696910943979,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,29.44775033852332,0.21442399367496243,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,15.591343752223537,0.40628692846714065,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,8.668333173107735,0.7892347299157964,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,14.9833240637717,0.10021998922535155,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,9.689685237405808,0.5668732552603973,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,19.0633155563244,0.0959066181119457,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,10.58914538572401,0.46102543879910185,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,21.128653530218145,0.2969238150488252,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,19.771696942852422,0.36317646992494407,0,0,0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,4.810405388322279,0.9064702747527293,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,22.53197727675048,0.3216325633907265,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,20.402205763103165,0.29128297982179463,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,15.30816775450282,0.46914978065400786,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,24.09024698918631,0.2945877821411475,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,9.812746812182608,0.7133612816134529,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Ivan Rakitić,Barcelona,15.725775020646832,0.38906500795254007,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,17.321951391226108,0.33653483658091154,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,27.727603574777252,0.24589032267808392,0,0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,11.498260738042084,0.6122941126061379,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Neymar da Silva Santos Junior,Barcelona,22.087100307645635,0.19497683044812666,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,14.200000000000003,0.504512147041123,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,11.200446419674533,0.5648000171711357,1,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,13.800362314084362,0.5184733810745827,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,11.01135777277262,0.5232526366122143,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,11.860860002546186,0.5962230409013111,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,15.084097586531321,0.42387684678392384,0,0,0,0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Luis Alberto Suárez Díaz,Barcelona,11.292475370794484,0.2750645924465062,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,21.10094784600919,0.2695628540336567,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,19.338303958723994,0.33050205400254984,0,0,0,1,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,25.32390175308694,0.2868109011009393,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,19.947180251855148,0.35547084723944766,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,15.795252451290544,0.3507279482482036,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,28.8013888554007,0.25110539172594665,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,14.355835050598765,0.3630387520140935,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Daniel Alves da Silva,Barcelona,27.14479692316743,0.257246012269186,0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,5.693856338194707,1.0831252400366969,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Sergio Busquets i Burgos,Barcelona,5.536244214266566,1.1452017536770849,0,0,0,1,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,22.24679752234015,0.3034819114343319,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Adriano Correia Claro,Barcelona,30.91957308890276,0.21484425555998707,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Neymar da Silva Santos Junior,Barcelona,28.66810073932349,0.22690605655898674,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,23.52806834400139,0.28849161798342843,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,18.009997223764362,0.40078097219925335,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Francesc Fàbregas i Soler,Barcelona,26.721714016881474,0.2584089478044644,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Adriano Correia Claro,Barcelona,28.654144551879398,0.215045042590967,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,12.587692401707313,0.37935431704136113,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Francesc Fàbregas i Soler,Barcelona,21.973848092675976,0.26057089027250974,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Neymar da Silva Santos Junior,Barcelona,13.717871555019025,0.3858720496348298,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,28.13698633471609,0.1968088038401009,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,25.204959829366913,0.28401658090076515,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Hernández Creus,Barcelona,11.086027241532472,0.6208936161745264,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Alexis Alejandro Sánchez Sánchez,Barcelona,12.445882853377656,0.09797202610080458,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Sergio Busquets i Burgos,Barcelona,9.749358953285084,0.6623773171951685,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,22.82389099167799,0.29805171839576367,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Sergio Busquets i Burgos,Barcelona,25.946483384073463,0.2591795961425289,0,0,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,23.95078286820704,0.2309854458747367,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Alexis Alejandro Sánchez Sánchez,Barcelona,7.52861208988748,0.681863068735249,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,17.870926109186403,0.3738912127672576,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Hernández Creus,Barcelona,26.548069609672186,0.2368559808914457,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,16.601807130550583,0.1902833217912466,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Daniel Alves da Silva,Barcelona,35.303399269758714,0.2060192486479966,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,14.681961721786365,0.3150216548593039,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Gerard Piqué Bernabéu,Barcelona,8.542833253669421,0.7576308782007504,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Francesc Fàbregas i Soler,Barcelona,29.52371927789587,0.24568519826303944,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,17.33262819078515,0.38523756638211576,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,11.900420160649796,0.5967253993229291,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Jordi Alba Ramos,Barcelona,7.887331614684399,0.6433594961938565,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
